"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","fte_grade","methodology","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","source","internal","partisan","race_id","cycle","office_type","seat_number","seat_name","election_date","stage","nationwide_batch","ranked_choice_reallocated","party","answer","candidate_id","candidate_name","pct","cd_fips","st_fips","st_cd_fips"
70115,438,"Siena",NA,NA,"Siena College",305,"Siena College","A","Live Phone","New York","9/27/20","9/29/20",NA,NA,NA,131591,414,"lv",NA,"lv",NA,"10/4/20 7:44",NA,"https://scri.siena.edu/wp-content/uploads/2020/10/CD240920-Crosstabs.pdf","538",FALSE,NA,8115,2020,"U.S. House",24,"District 24","11/3/20","general",FALSE,FALSE,"REP","Katko",14655,"John Katko",42,"24","36","3624"
70555,933,"Anzalone Liszt Grove",NA,NA,"ALG Research",14,"ALG Research","B/C","Live Phone","Arkansas","9/27/20","9/29/20",14808,"Joyce Ann Elliott","DEM",131623,511,"lv",NA,"lv",NA,"10/5/20 9:31",NA,"https://drive.google.com/file/d/1BYoJhPsx6NxpuOV9Ue3LPV-Ym1Yn04V3/view","538",TRUE,"DEM",7847,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"DEM","Elliott",14808,"Joyce Ann Elliott",48,"02","05","0502"
70555,933,"Anzalone Liszt Grove",NA,NA,"ALG Research",14,"ALG Research","B/C","Live Phone","Arkansas","9/27/20","9/29/20",14808,"Joyce Ann Elliott","DEM",131623,511,"lv",NA,"lv",NA,"10/5/20 9:31",NA,"https://drive.google.com/file/d/1BYoJhPsx6NxpuOV9Ue3LPV-Ym1Yn04V3/view","538",TRUE,"DEM",7847,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"REP","Hill",14810,"French Hill",48,"02","05","0502"
70117,468,"Tarrance",452,"NRCC","Tarrance Group",333,"Tarrance Group","B+","Live Phone","New Mexico","9/26/20","9/29/20",NA,NA,NA,130634,400,"lv",NA,"lv",NA,"10/2/20 7:53",NA,"https://www.washingtonexaminer.com/news/republican-challenger-leads-democratic-house-freshman-in-new-mexico-district-gop-poll","538",TRUE,"REP",8090,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"DEM","Torres Small",13424,"Xochitl Torres Small",47,"02","35","3502"
70117,468,"Tarrance",452,"NRCC","Tarrance Group",333,"Tarrance Group","B+","Live Phone","New Mexico","9/26/20","9/29/20",NA,NA,NA,130634,400,"lv",NA,"lv",NA,"10/2/20 7:53",NA,"https://www.washingtonexaminer.com/news/republican-challenger-leads-democratic-house-freshman-in-new-mexico-district-gop-poll","538",TRUE,"REP",8090,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"REP","Herrell",13423,"Yvette Herrell",48,"02","35","3502"
70635,172,"Garin Hart Yang",NA,NA,"Garin-Hart-Yang Research Group",113,"Garin-Hart-Yang Research Group","B-",NA,"Ohio","9/26/20","9/29/20",15321,"Desiree Tims","DEM",132078,400,"lv",NA,"lv",NA,"10/7/20 9:30",NA,"https://drive.google.com/file/d/1AAHrJVbe5XA9cT7W9SNMQnMkXHUZYov2/view","538",TRUE,"DEM",8142,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"DEM","Tims",15321,"Desiree Tims",42,"10","39","3910"
70635,172,"Garin Hart Yang",NA,NA,"Garin-Hart-Yang Research Group",113,"Garin-Hart-Yang Research Group","B-",NA,"Ohio","9/26/20","9/29/20",15321,"Desiree Tims","DEM",132078,400,"lv",NA,"lv",NA,"10/7/20 9:30",NA,"https://drive.google.com/file/d/1AAHrJVbe5XA9cT7W9SNMQnMkXHUZYov2/view","538",TRUE,"DEM",8142,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"REP","Turner",15322,"Mike Turner",49,"10","39","3910"
70038,1557,"brilliant corners Research & Strategies",NA,NA,"brilliant corners Research & Strategies",564,"brilliant corners Research & Strategies","B/C","Live Phone","North Carolina","9/28/20","9/28/20",15176,"Patricia Timmons-Goodson","DEM",130456,614,"lv",NA,"lv",NA,"9/29/20 10:02",NA,"https://twitter.com/aaronlarnavarro/status/1310933668442124291","538",TRUE,"DEM",8126,2020,"U.S. House",8,"District 8","11/3/20","general",FALSE,FALSE,"DEM","Timmons-Goodson",15176,"Patricia Timmons-Goodson",42,"08","37","3708"
70038,1557,"brilliant corners Research & Strategies",NA,NA,"brilliant corners Research & Strategies",564,"brilliant corners Research & Strategies","B/C","Live Phone","North Carolina","9/28/20","9/28/20",15176,"Patricia Timmons-Goodson","DEM",130456,614,"lv",NA,"lv",NA,"9/29/20 10:02",NA,"https://twitter.com/aaronlarnavarro/status/1310933668442124291","538",TRUE,"DEM",8126,2020,"U.S. House",8,"District 8","11/3/20","general",FALSE,FALSE,"REP","Hudson",15177,"Richard Hudson",44,"08","37","3708"
70120,48,"Basswood Research",762,"Congressional Leadership Fund","Basswood Research",24,"Basswood Research","B/C","Live Phone","Iowa","9/26/20","9/28/20",NA,NA,NA,130642,400,"lv",NA,"lv",NA,"10/2/20 8:49",NA,"https://www.thegazette.com/subject/news/government/poll-for-republican-pac-shows-iowa-1st-district-race-tied-45-45-20201002","538",FALSE,"REP",7988,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"DEM","Finkenauer",13691,"Abby Finkenauer",45,"01","19","1901"
70120,48,"Basswood Research",762,"Congressional Leadership Fund","Basswood Research",24,"Basswood Research","B/C","Live Phone","Iowa","9/26/20","9/28/20",NA,NA,NA,130642,400,"lv",NA,"lv",NA,"10/2/20 8:49",NA,"https://www.thegazette.com/subject/news/government/poll-for-republican-pac-shows-iowa-1st-district-race-tied-45-45-20201002","538",FALSE,"REP",7988,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"REP","Hinson",13692,"Ashley Hinson",45,"01","19","1901"
70066,525,"U. New Hampshire",NA,NA,"University of New Hampshire",357,"University of New Hampshire","B-","Online","New Hampshire","9/24/20","9/28/20",NA,NA,NA,130609,504,"lv",NA,"lv",NA,"10/1/20 19:21",NA,"https://scholars.unh.edu/cgi/viewcontent.cgi?article=1612&context=survey_center_polls","538",FALSE,NA,8075,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"DEM","Pappas",15194,"Chris Pappas",56,"01","33","3301"
70066,525,"U. New Hampshire",NA,NA,"University of New Hampshire",357,"University of New Hampshire","B-","Online","New Hampshire","9/24/20","9/28/20",NA,NA,NA,130609,504,"lv",NA,"lv",NA,"10/1/20 19:21",NA,"https://scholars.unh.edu/cgi/viewcontent.cgi?article=1612&context=survey_center_polls","538",FALSE,NA,8075,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"REP","Mowers",16030,"Matt Mowers",38,"01","33","3301"
70066,525,"U. New Hampshire",NA,NA,"University of New Hampshire",357,"University of New Hampshire","B-","Online","New Hampshire","9/24/20","9/28/20",NA,NA,NA,130609,504,"lv",NA,"lv",NA,"10/1/20 19:21",NA,"https://scholars.unh.edu/cgi/viewcontent.cgi?article=1612&context=survey_center_polls","538",FALSE,NA,8075,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"LIB","Dumont",15185,"Zachary Dumont",2,"01","33","3301"
70066,525,"U. New Hampshire",NA,NA,"University of New Hampshire",357,"University of New Hampshire","B-","Online","New Hampshire","9/24/20","9/28/20",NA,NA,NA,130610,463,"lv",NA,"lv",NA,"10/1/20 19:22",NA,"https://scholars.unh.edu/cgi/viewcontent.cgi?article=1612&context=survey_center_polls","538",FALSE,NA,8076,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"DEM","Kuster",16032,"Ann McLane Kuster",48,"02","33","3302"
70066,525,"U. New Hampshire",NA,NA,"University of New Hampshire",357,"University of New Hampshire","B-","Online","New Hampshire","9/24/20","9/28/20",NA,NA,NA,130610,463,"lv",NA,"lv",NA,"10/1/20 19:22",NA,"https://scholars.unh.edu/cgi/viewcontent.cgi?article=1612&context=survey_center_polls","538",FALSE,NA,8076,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"REP","Negron",16033,"Steven Negron",42,"02","33","3302"
70066,525,"U. New Hampshire",NA,NA,"University of New Hampshire",357,"University of New Hampshire","B-","Online","New Hampshire","9/24/20","9/28/20",NA,NA,NA,130610,463,"lv",NA,"lv",NA,"10/1/20 19:22",NA,"https://scholars.unh.edu/cgi/viewcontent.cgi?article=1612&context=survey_center_polls","538",FALSE,NA,8076,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"LIB","Olding",16102,"Andrew Olding",5,"02","33","3302"
70008,1424,"Siena College/NYT Upshot",NA,NA,"Siena College/The New York Times Upshot",448,"Siena College/The New York Times Upshot","A+","Live Phone","Nebraska","9/25/20","9/27/20",NA,NA,NA,130406,420,"lv",NA,"lv",NA,"9/28/20 10:47",NA,"https://int.nyt.com/data/documenttools/ne020920-crosstabs/38a068b5366d4c08/full.pdf","538",FALSE,NA,8069,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"DEM","Eastman",13509,"Kara Eastman",43,"02","31","3102"
70008,1424,"Siena College/NYT Upshot",NA,NA,"Siena College/The New York Times Upshot",448,"Siena College/The New York Times Upshot","A+","Live Phone","Nebraska","9/25/20","9/27/20",NA,NA,NA,130406,420,"lv",NA,"lv",NA,"9/28/20 10:47",NA,"https://int.nyt.com/data/documenttools/ne020920-crosstabs/38a068b5366d4c08/full.pdf","538",FALSE,NA,8069,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"REP","Bacon",13510,"Don Bacon",45,"02","31","3102"
70008,1424,"Siena College/NYT Upshot",NA,NA,"Siena College/The New York Times Upshot",448,"Siena College/The New York Times Upshot","A+","Live Phone","Nebraska","9/25/20","9/27/20",NA,NA,NA,130406,420,"lv",NA,"lv",NA,"9/28/20 10:47",NA,"https://int.nyt.com/data/documenttools/ne020920-crosstabs/38a068b5366d4c08/full.pdf","538",FALSE,NA,8069,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"LIB","Schaeffer",15190,"Tyler Schaeffer",3,"02","31","3102"
70564,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","9/24/20","9/27/20",13650,"Margaret Good","DEM",131637,500,"lv",NA,"lv",NA,"10/5/20 12:33",NA,"https://projects.fivethirtyeight.com/polls/20201005_FL_GSG.pdf","538",TRUE,"DEM",7931,2020,"U.S. House",16,"District 16","11/3/20","general",FALSE,FALSE,"DEM","Good",13650,"Margaret Good",43,"16","12","1216"
70564,178,"Global Strategy Group",NA,NA,"Global Strategy Group",118,"Global Strategy Group","B/C","Live Phone","Florida","9/24/20","9/27/20",13650,"Margaret Good","DEM",131637,500,"lv",NA,"lv",NA,"10/5/20 12:33",NA,"https://projects.fivethirtyeight.com/polls/20201005_FL_GSG.pdf","538",TRUE,"DEM",7931,2020,"U.S. House",16,"District 16","11/3/20","general",FALSE,FALSE,"REP","Buchanan",13649,"Vern Buchanan",49,"16","12","1216"
70792,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C","Live Phone","Texas","9/24/20","9/27/20",14757,"Sri Kulkarni","DEM",132443,500,"lv",NA,"lv",NA,"10/13/20 21:11",NA,"https://projects.fivethirtyeight.com/polls/20201019_TX_GBAO.pdf","538",TRUE,"DEM",8217,2020,"U.S. House",22,"District 22","11/3/20","general",FALSE,FALSE,"DEM","Kulkarni",14757,"Sri Kulkarni",47,"22","48","4822"
70792,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C","Live Phone","Texas","9/24/20","9/27/20",14757,"Sri Kulkarni","DEM",132443,500,"lv",NA,"lv",NA,"10/13/20 21:11",NA,"https://projects.fivethirtyeight.com/polls/20201019_TX_GBAO.pdf","538",TRUE,"DEM",8217,2020,"U.S. House",22,"District 22","11/3/20","general",FALSE,FALSE,"REP","Nehls",14758,"Troy E. Nehls",44,"22","48","4822"
70792,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C","Live Phone","Texas","9/24/20","9/27/20",14757,"Sri Kulkarni","DEM",132443,500,"lv",NA,"lv",NA,"10/13/20 21:11",NA,"https://projects.fivethirtyeight.com/polls/20201019_TX_GBAO.pdf","538",TRUE,"DEM",8217,2020,"U.S. House",22,"District 22","11/3/20","general",FALSE,FALSE,"LIB","Leblanc",14759,"Joseph Leblanc",3,"22","48","4822"
70633,1293,"OH Predictive Insights / MBQF",NA,NA,"OH Predictive Insights",235,"OH Predictive Insights","B/C","Live Phone","Arizona","9/23/20","9/27/20",NA,NA,NA,132072,531,"lv",NA,"lv",NA,"10/7/20 8:39",NA,"https://ohpredictive.com/press-releases/poll-schweikert-locked-in-close-race/","538",FALSE,NA,7842,2020,"U.S. House",6,"District 6","11/3/20","general",FALSE,FALSE,"DEM","Tipirneni",15718,"Hiral Tipirneni",46,"06","04","0406"
70633,1293,"OH Predictive Insights / MBQF",NA,NA,"OH Predictive Insights",235,"OH Predictive Insights","B/C","Live Phone","Arizona","9/23/20","9/27/20",NA,NA,NA,132072,531,"lv",NA,"lv",NA,"10/7/20 8:39",NA,"https://ohpredictive.com/press-releases/poll-schweikert-locked-in-close-race/","538",FALSE,NA,7842,2020,"U.S. House",6,"District 6","11/3/20","general",FALSE,FALSE,"REP","Schweikert",14821,"David Schweikert",49,"06","04","0406"
70561,499,"University of Delaware",NA,NA,"University of Delaware",433,"University of Delaware",NA,"Live Phone","Delaware","9/21/20","9/27/20",NA,NA,NA,131634,847,"lv",NA,"lv",NA,"10/5/20 12:33",NA,"https://www.udel.edu/udaily/2020/october/poll--democrats-lead-by-big-margins-in-delaware/","538",FALSE,NA,7915,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"DEM","Blunt Rochester",16062,"Lisa Blunt Rochester",51,"01","10","1001"
70561,499,"University of Delaware",NA,NA,"University of Delaware",433,"University of Delaware",NA,"Live Phone","Delaware","9/21/20","9/27/20",NA,NA,NA,131634,847,"lv",NA,"lv",NA,"10/5/20 12:33",NA,"https://www.udel.edu/udaily/2020/october/poll--democrats-lead-by-big-margins-in-delaware/","538",FALSE,NA,7915,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"REP","Murphy",16063,"Lee Murphy",29,"01","10","1001"
70561,499,"University of Delaware",NA,NA,"University of Delaware",433,"University of Delaware",NA,"Live Phone","Delaware","9/21/20","9/27/20",NA,NA,NA,131634,847,"lv",NA,"lv",NA,"10/5/20 12:33",NA,"https://www.udel.edu/udaily/2020/october/poll--democrats-lead-by-big-margins-in-delaware/","538",FALSE,NA,7915,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"LIB","Rogers",14935,"David Rogers",3,"01","10","1001"
70561,499,"University of Delaware",NA,NA,"University of Delaware",433,"University of Delaware",NA,"Live Phone","Delaware","9/21/20","9/27/20",NA,NA,NA,131634,847,"lv",NA,"lv",NA,"10/5/20 12:33",NA,"https://www.udel.edu/udaily/2020/october/poll--democrats-lead-by-big-margins-in-delaware/","538",FALSE,NA,7915,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"IND","Purcell",15941,"Catherine Stonestreet Purcell",5,"01","10","1001"
70090,187,"Greenberg Quinlan Rosner",NA,NA,"GQR",126,"GQR Research (GQRR)","B","Live Phone","Washington","9/24/20","9/26/20",15754,"Carolyn Long","DEM",130579,400,"lv",NA,"lv",NA,"10/1/20 8:43",NA,"https://electlong.com/wp-content/uploads/2020/09/GQR-WA03-Sept-Survey-Memo-092720.pdf","538",TRUE,"DEM",8250,2020,"U.S. House",3,"District 3","11/3/20","general",FALSE,FALSE,"DEM","Long",15754,"Carolyn Long",47,"03","53","5303"
70090,187,"Greenberg Quinlan Rosner",NA,NA,"GQR",126,"GQR Research (GQRR)","B","Live Phone","Washington","9/24/20","9/26/20",15754,"Carolyn Long","DEM",130579,400,"lv",NA,"lv",NA,"10/1/20 8:43",NA,"https://electlong.com/wp-content/uploads/2020/09/GQR-WA03-Sept-Survey-Memo-092720.pdf","538",TRUE,"DEM",8250,2020,"U.S. House",3,"District 3","11/3/20","general",FALSE,FALSE,"REP","Herrera Beutler",15755,"Jaime Herrera Beutler",49,"03","53","5303"
70088,187,"Greenberg Quinlan Rosner",NA,NA,"GQR",126,"GQR Research (GQRR)","B","Live Phone","Arizona","9/23/20","9/26/20",15718,"Hiral Tipirneni","DEM",130577,500,"lv",NA,"lv",NA,"10/1/20 8:37",NA,"https://drive.google.com/file/d/1RHzbimp2pygtfo9Q-wkIBirWll7v0pNT/view","538",TRUE,"DEM",7842,2020,"U.S. House",6,"District 6","11/3/20","general",FALSE,FALSE,"DEM","Tipirneni",15718,"Hiral Tipirneni",49,"06","04","0406"
70088,187,"Greenberg Quinlan Rosner",NA,NA,"GQR",126,"GQR Research (GQRR)","B","Live Phone","Arizona","9/23/20","9/26/20",15718,"Hiral Tipirneni","DEM",130577,500,"lv",NA,"lv",NA,"10/1/20 8:37",NA,"https://drive.google.com/file/d/1RHzbimp2pygtfo9Q-wkIBirWll7v0pNT/view","538",TRUE,"DEM",7842,2020,"U.S. House",6,"District 6","11/3/20","general",FALSE,FALSE,"REP","Schweikert",14821,"David Schweikert",45,"06","04","0406"
70012,1380,"Victoria Research",447,"House Majority PAC","Victoria Research & Consulting",369,"Victoria Research & Consulting","B/C","Live Phone","Pennsylvania","9/22/20","9/24/20",NA,NA,NA,130420,401,"lv",NA,"lv",NA,"9/28/20 14:44",NA,"https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/PA-10-poll-092520.pdf","538",FALSE,"DEM",8168,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"DEM","DePasquale",14646,"Eugene A. DePasquale",50,"10","42","4210"
70012,1380,"Victoria Research",447,"House Majority PAC","Victoria Research & Consulting",369,"Victoria Research & Consulting","B/C","Live Phone","Pennsylvania","9/22/20","9/24/20",NA,NA,NA,130420,401,"lv",NA,"lv",NA,"9/28/20 14:44",NA,"https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/PA-10-poll-092520.pdf","538",FALSE,"DEM",8168,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"REP","Perry",14647,"Scott Perry",43,"10","42","4210"
70095,141,"EMC Research",NA,NA,"EMC Research",130,"Hamilton Campaigns","B/C","Live Phone","North Carolina","9/22/20","9/24/20",15151,"Morris Durham Davis","DEM",130587,400,"lv",NA,"lv",NA,"10/1/20 10:00",NA,"https://moedavisforcongress.com/media-alert-poll-shows-moe-davis-surging-to-lead-in-nc-11/","538",TRUE,"DEM",8129,2020,"U.S. House",11,"District 11","11/3/20","general",FALSE,FALSE,"DEM","Davis",15151,"Morris Durham Davis",46,"11","37","3711"
70095,141,"EMC Research",NA,NA,"EMC Research",130,"Hamilton Campaigns","B/C","Live Phone","North Carolina","9/22/20","9/24/20",15151,"Morris Durham Davis","DEM",130587,400,"lv",NA,"lv",NA,"10/1/20 10:00",NA,"https://moedavisforcongress.com/media-alert-poll-shows-moe-davis-surging-to-lead-in-nc-11/","538",TRUE,"DEM",8129,2020,"U.S. House",11,"District 11","11/3/20","general",FALSE,FALSE,"REP","Cawthorn",15154,"David Madison Cawthorn",42,"11","37","3711"
70094,329,"Muhlenberg",269,"Morning Call","Muhlenberg College",219,"Muhlenberg College","B+","Live Phone","Pennsylvania","9/21/20","9/24/20",NA,NA,NA,130586,414,"lv",NA,"lv",NA,"10/1/20 10:00",NA,"https://www.muhlenberg.edu/aboutus/polling/surveys/election/2020-pa7thdistrictpoll/","538",FALSE,NA,8165,2020,"U.S. House",7,"District 7","11/3/20","general",FALSE,FALSE,"DEM","Wild",15402,"Susan Wild",52,"07","42","4207"
70094,329,"Muhlenberg",269,"Morning Call","Muhlenberg College",219,"Muhlenberg College","B+","Live Phone","Pennsylvania","9/21/20","9/24/20",NA,NA,NA,130586,414,"lv",NA,"lv",NA,"10/1/20 10:00",NA,"https://www.muhlenberg.edu/aboutus/polling/surveys/election/2020-pa7thdistrictpoll/","538",FALSE,NA,8165,2020,"U.S. House",7,"District 7","11/3/20","general",FALSE,FALSE,"REP","Scheller",15403,"Lisa Scheller",39,"07","42","4207"
70116,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C","Live Phone","Texas","9/21/20","9/24/20",15447,"Mike Siegel","DEM",130633,400,"lv",NA,"lv",NA,"10/2/20 7:53",NA,"https://docs.google.com/document/d/1Wkmx0uE6bc39Tjk-3eEeVPZDia3MVTKzNaHbBuYx7xU/edit","538",TRUE,"DEM",8205,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"DEM","Siegel",15447,"Mike Siegel",43,"10","48","4810"
70116,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C","Live Phone","Texas","9/21/20","9/24/20",15447,"Mike Siegel","DEM",130633,400,"lv",NA,"lv",NA,"10/2/20 7:53",NA,"https://docs.google.com/document/d/1Wkmx0uE6bc39Tjk-3eEeVPZDia3MVTKzNaHbBuYx7xU/edit","538",TRUE,"DEM",8205,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"REP","McCaul",13606,"Michael McCaul",45,"10","48","4810"
70116,907,"GBAO",NA,NA,"GBAO",109,"GBAO","B/C","Live Phone","Texas","9/21/20","9/24/20",15447,"Mike Siegel","DEM",130633,400,"lv",NA,"lv",NA,"10/2/20 7:53",NA,"https://docs.google.com/document/d/1Wkmx0uE6bc39Tjk-3eEeVPZDia3MVTKzNaHbBuYx7xU/edit","538",TRUE,"DEM",8205,2020,"U.S. House",10,"District 10","11/3/20","general",FALSE,FALSE,"LIB","Eriksen",15450,"Roy Eriksen",6,"10","48","4810"
70089,383,"PPP",447,"House Majority PAC","Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","Arizona","9/22/20","9/23/20",NA,NA,NA,130578,527,"v",NA,"v",NA,"10/1/20 8:40",NA,"https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/PPP-AZ6Results.pdf","538",FALSE,"DEM",7842,2020,"U.S. House",6,"District 6","11/3/20","general",FALSE,FALSE,"DEM","Tipirneni",15718,"Hiral Tipirneni",43,"06","04","0406"
70089,383,"PPP",447,"House Majority PAC","Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","Arizona","9/22/20","9/23/20",NA,NA,NA,130578,527,"v",NA,"v",NA,"10/1/20 8:40",NA,"https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/PPP-AZ6Results.pdf","538",FALSE,"DEM",7842,2020,"U.S. House",6,"District 6","11/3/20","general",FALSE,FALSE,"REP","Schweikert",14821,"David Schweikert",45,"06","04","0406"
69965,1107,"Normington, Petts & Associates",447,"House Majority PAC","Normington, Petts & Associates",232,"Normington, Petts & Associates","B/C","Live Phone","California","9/21/20","9/23/20",NA,NA,NA,130295,400,"lv",NA,"lv",NA,"9/25/20 6:05",NA,"https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/CA25-Poll-092420.pdf","538",FALSE,"DEM",7874,2020,"U.S. House",25,"District 25","11/3/20","general",FALSE,FALSE,"DEM","Smith",13791,"Christy Smith",51,"25","06","0625"
69965,1107,"Normington, Petts & Associates",447,"House Majority PAC","Normington, Petts & Associates",232,"Normington, Petts & Associates","B/C","Live Phone","California","9/21/20","9/23/20",NA,NA,NA,130295,400,"lv",NA,"lv",NA,"9/25/20 6:05",NA,"https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/CA25-Poll-092420.pdf","538",FALSE,"DEM",7874,2020,"U.S. House",25,"District 25","11/3/20","general",FALSE,FALSE,"REP","Garcia",13793,"Mike Garcia",45,"25","06","0625"
70130,1602,"El Nuevo Día/The Research Office",NA,NA,"El Nuevo Día/The Research Office",599,"El Nuevo Día/The Research Office","B/C","Live Phone","Puerto Rico","9/19/20","9/23/20",NA,NA,NA,130660,1000,"rv",NA,"rv",NA,"10/2/20 14:44",NA,"https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-sobre-los-resultados-de-la-encuesta-yo-voy-a-prevalecer-por-un-margen-sustancial/","538",FALSE,NA,8732,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"PPD","Acevedo-Vilá",15924,"Aníbal Acevedo-Vilá",33,"01",NA,"NA01"
70130,1602,"El Nuevo Día/The Research Office",NA,NA,"El Nuevo Día/The Research Office",599,"El Nuevo Día/The Research Office","B/C","Live Phone","Puerto Rico","9/19/20","9/23/20",NA,NA,NA,130660,1000,"rv",NA,"rv",NA,"10/2/20 14:44",NA,"https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-sobre-los-resultados-de-la-encuesta-yo-voy-a-prevalecer-por-un-margen-sustancial/","538",FALSE,NA,8732,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"NPP","González",15923,"Jenniffer González",43,"01",NA,"NA01"
70130,1602,"El Nuevo Día/The Research Office",NA,NA,"El Nuevo Día/The Research Office",599,"El Nuevo Día/The Research Office","B/C","Live Phone","Puerto Rico","9/19/20","9/23/20",NA,NA,NA,130660,1000,"rv",NA,"rv",NA,"10/2/20 14:44",NA,"https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-sobre-los-resultados-de-la-encuesta-yo-voy-a-prevalecer-por-un-margen-sustancial/","538",FALSE,NA,8732,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"PRI","Piñero",15925,"Luis Roberto Piñero",6,"01",NA,"NA01"
70130,1602,"El Nuevo Día/The Research Office",NA,NA,"El Nuevo Día/The Research Office",599,"El Nuevo Día/The Research Office","B/C","Live Phone","Puerto Rico","9/19/20","9/23/20",NA,NA,NA,130660,1000,"rv",NA,"rv",NA,"10/2/20 14:44",NA,"https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-sobre-los-resultados-de-la-encuesta-yo-voy-a-prevalecer-por-un-margen-sustancial/","538",FALSE,NA,8732,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"IND","Jordán Conde",15926,"Zayira Jordán Conde",11,"01",NA,"NA01"
70130,1602,"El Nuevo Día/The Research Office",NA,NA,"El Nuevo Día/The Research Office",599,"El Nuevo Día/The Research Office","B/C","Live Phone","Puerto Rico","9/19/20","9/23/20",NA,NA,NA,130660,1000,"rv",NA,"rv",NA,"10/2/20 14:44",NA,"https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-sobre-los-resultados-de-la-encuesta-yo-voy-a-prevalecer-por-un-margen-sustancial/","538",FALSE,NA,8732,2020,"U.S. House",1,"District 1","11/3/20","general",FALSE,FALSE,"IND","Henríquez",15927,"Ada Norah Henríquez",1,"01",NA,"NA01"
69967,1595,"Colby College",NA,NA,"Colby College",593,"Colby College","B/C","Live Phone/Online","Maine","9/17/20","9/23/20",NA,NA,NA,130303,275,"lv",NA,"lv",NA,"9/25/20 8:10",NA,"http://www.colby.edu/government/2020-polling/","538",FALSE,NA,8015,2020,"U.S. House",2,"District 2","11/3/20","general",FALSE,FALSE,"DEM","Golden",14752,"Jared Forrest Golden",56,"02","23","2302"
