poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
56219,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,9/28/18,10/28/18,,,,90293,1084,rv,,rv,,10/15/18 19:13,,http://www.wfmz.com/news/lehigh-valley/democrats-still-ahead-in-final-poll/832607237,538,FALSE,,497,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Nothstein,11217,Martin W. Nothstein,33.5
56219,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,9/28/18,10/28/18,,,,90293,1084,rv,,rv,,10/15/18 19:13,,http://www.wfmz.com/news/lehigh-valley/democrats-still-ahead-in-final-poll/832607237,538,FALSE,,497,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,LIB,Silfies,12520,Tim Silfies,3.9
56219,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,9/28/18,10/28/18,,,,90294,809,lv,,lv,,10/15/18 19:13,LV sample size - waiting on DeSales / WFMZ,http://www.wfmz.com/news/lehigh-valley/democrats-still-ahead-in-final-poll/832607237,538,FALSE,,497,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Wild,11216,Susan Wild,48.7
56219,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,9/28/18,10/28/18,,,,90294,809,lv,,lv,,10/15/18 19:13,LV sample size - waiting on DeSales / WFMZ,http://www.wfmz.com/news/lehigh-valley/democrats-still-ahead-in-final-poll/832607237,538,FALSE,,497,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Nothstein,11217,Martin W. Nothstein,37.6
56219,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,9/28/18,10/28/18,,,,90294,809,lv,,lv,,10/15/18 19:13,LV sample size - waiting on DeSales / WFMZ,http://www.wfmz.com/news/lehigh-valley/democrats-still-ahead-in-final-poll/832607237,538,FALSE,,497,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,LIB,Silfies,12520,Tim Silfies,2.3
56489,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,10/25/18,10/27/18,,,,90864,504,lv,,lv,,10/26/18 21:07,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-3.html,538|NytSiena,FALSE,,299,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,DEM,Axne,11264,Cindy Axne,43.39
56489,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,10/25/18,10/27/18,,,,90864,504,lv,,lv,,10/26/18 21:07,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-3.html,538|NytSiena,FALSE,,299,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,REP,Young,11265,David Young,41.23
56489,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,10/25/18,10/27/18,,,,90865,504,rv,,rv,,10/26/18 21:07,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-3.html,NytSiena,FALSE,,299,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,DEM,Axne,11264,Cindy Axne,40.19
56489,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,10/25/18,10/27/18,,,,90865,504,rv,,rv,,10/26/18 21:07,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-3.html,NytSiena,FALSE,,299,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,REP,Young,11265,David Young,39.04
56476,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,10/23/18,10/27/18,,,,90836,495,lv,,lv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny11-3.html,538|NytSiena,FALSE,,448,2018,U.S. House,11,District 11,11/6/18,general,FALSE,FALSE,DEM,Rose,11891,Max N. Rose,40.49
56476,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,10/23/18,10/27/18,,,,90836,495,lv,,lv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny11-3.html,538|NytSiena,FALSE,,448,2018,U.S. House,11,District 11,11/6/18,general,FALSE,FALSE,REP,Donovan,11892,Dan Donovan,43.8
56476,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,10/23/18,10/27/18,,,,90837,495,rv,,rv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny11-3.html,NytSiena,FALSE,,448,2018,U.S. House,11,District 11,11/6/18,general,FALSE,FALSE,DEM,Rose,11891,Max N. Rose,39.25
56476,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,10/23/18,10/27/18,,,,90837,495,rv,,rv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny11-3.html,NytSiena,FALSE,,448,2018,U.S. House,11,District 11,11/6/18,general,FALSE,FALSE,REP,Donovan,11892,Dan Donovan,37.23
56510,94,Christopher Newport U.,,,Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/18/18,10/27/18,,,,90906,871,lv,,lv,,10/29/18 8:58,Likely voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-29-CD7-Report-Final.pdf,538,FALSE,,574,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Spanberger,12114,Abigail A. Spanberger,46
56510,94,Christopher Newport U.,,,Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/18/18,10/27/18,,,,90906,871,lv,,lv,,10/29/18 8:58,Likely voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-29-CD7-Report-Final.pdf,538,FALSE,,574,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Brat,12115,David Brat,45
56510,94,Christopher Newport U.,,,Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/18/18,10/27/18,,,,90906,871,lv,,lv,,10/29/18 8:58,Likely voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-29-CD7-Report-Final.pdf,538,FALSE,,574,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,LIB,Walton,13147,Joseph Buckler Walton,4
56510,94,Christopher Newport U.,,,Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/18/18,10/27/18,,,,90907,790,lv,,lv,,10/29/18 8:58,Committed voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-29-CD7-Report-Final.pdf,538,FALSE,,574,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Spanberger,12114,Abigail A. Spanberger,48
56510,94,Christopher Newport U.,,,Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/18/18,10/27/18,,,,90907,790,lv,,lv,,10/29/18 8:58,Committed voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-29-CD7-Report-Final.pdf,538,FALSE,,574,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Brat,12115,David Brat,45
56510,94,Christopher Newport U.,,,Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/18/18,10/27/18,,,,90907,790,lv,,lv,,10/29/18 8:58,Committed voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-29-CD7-Report-Final.pdf,538,FALSE,,574,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,LIB,Walton,13147,Joseph Buckler Walton,3
56551,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Ohio,10/25/18,10/26/18,11952,Ken Harbaugh,DEM,90987,682,lv,,lv,,10/30/18 10:13,,https://projects.fivethirtyeight.com/polls/20181030_OH7.pdf,538,TRUE,DEM,471,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Harbaugh,11952,Ken Harbaugh,43
56551,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Ohio,10/25/18,10/26/18,11952,Ken Harbaugh,DEM,90987,682,lv,,lv,,10/30/18 10:13,,https://projects.fivethirtyeight.com/polls/20181030_OH7.pdf,538,TRUE,DEM,471,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Gibbs,11953,Bob Gibbs,49
56607,461,Susquehanna,657,ABC27 News,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,IVR,Pennsylvania,10/25/18,10/26/18,,,,91140,303,lv,,lv,,10/31/18 16:16,,https://media.abc27.com/nxs-whtmtv-media-us-east-1/document_dev/2018/10/31/Toplines-PACD13-ABC27-SPR_1541011985639_60814753_ver1.0.pdf,538,FALSE,,503,2018,U.S. House,13,District 13,11/6/18,general,FALSE,FALSE,DEM,Ottaway,11982,Brent Ottaway,36
56607,461,Susquehanna,657,ABC27 News,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,IVR,Pennsylvania,10/25/18,10/26/18,,,,91140,303,lv,,lv,,10/31/18 16:16,,https://media.abc27.com/nxs-whtmtv-media-us-east-1/document_dev/2018/10/31/Toplines-PACD13-ABC27-SPR_1541011985639_60814753_ver1.0.pdf,538,FALSE,,503,2018,U.S. House,13,District 13,11/6/18,general,FALSE,FALSE,REP,Joyce,11983,John Joyce,57
56477,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Utah,10/24/18,10/26/18,,,,90838,526,lv,,lv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ut04-3.html,538|NytSiena,FALSE,,567,2018,U.S. House,4,District 4,11/6/18,general,FALSE,FALSE,DEM,McAdams,11214,Ben McAdams,45.44
56477,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Utah,10/24/18,10/26/18,,,,90838,526,lv,,lv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ut04-3.html,538|NytSiena,FALSE,,567,2018,U.S. House,4,District 4,11/6/18,general,FALSE,FALSE,REP,Love,11215,Mia B. Love,45.13
56477,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Utah,10/24/18,10/26/18,,,,90839,526,rv,,rv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ut04-3.html,NytSiena,FALSE,,567,2018,U.S. House,4,District 4,11/6/18,general,FALSE,FALSE,DEM,McAdams,11214,Ben McAdams,44.17
56477,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Utah,10/24/18,10/26/18,,,,90839,526,rv,,rv,,10/25/18 23:27,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ut04-3.html,NytSiena,FALSE,,567,2018,U.S. House,4,District 4,11/6/18,general,FALSE,FALSE,REP,Love,11215,Mia B. Love,44.37
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90908,327,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,431,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Haaland,11242,Debra A. Haaland,51.4
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90908,327,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,431,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Arnold-Jones,11243,Janice E. Arnold-Jones,41.4
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90908,327,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,431,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,LIB,Princeton,12571,Lloyd J. Princeton,1.2
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90909,278,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,432,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Torres Small,11232,Xochitl Torres Small,47.2
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90909,278,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,432,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Herrell,11233,Yvette Herrell,46.8
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90910,331,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,433,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,DEM,Lujan,11244,Ben Ray Luján,54.2
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90910,331,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,433,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,REP,McFall,11245,Jerald Steve McFall,37.2
56508,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,10/24/18,10/26/18,,,,90910,331,lv,,lv,,10/29/18 8:58,,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-democrats-favored-pick-governorships-mi-nm-hold-us-senate-seat-nj,538,FALSE,,433,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,LIB,Manning,13228,Christopher Manning,3.9
56546,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing/Kaplan Strategies,B,Live Phone/Online,Montana,10/24/18,10/26/18,,,,90982,782,lv,,lv,,10/30/18 8:50,,https://www.realclearpolitics.com/docs/Gravis_Montana_October_27_2018.pdf,538,FALSE,,399,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Williams,11175,Kathleen Williams,48
56546,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing/Kaplan Strategies,B,Live Phone/Online,Montana,10/24/18,10/26/18,,,,90982,782,lv,,lv,,10/30/18 8:50,,https://www.realclearpolitics.com/docs/Gravis_Montana_October_27_2018.pdf,538,FALSE,,399,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Gianforte,11176,Greg Gianforte,48
56446,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Pennsylvania,10/23/18,10/26/18,,,,90782,498,lv,,lv,,10/24/18 19:55,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-pa10-3.html,538|NytSiena,FALSE,,500,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,DEM,Scott,11210,George B. Scott,43.03
56446,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Pennsylvania,10/23/18,10/26/18,,,,90782,498,lv,,lv,,10/24/18 19:55,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-pa10-3.html,538|NytSiena,FALSE,,500,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,REP,Perry,11211,Scott Perry,44.6
56446,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Pennsylvania,10/23/18,10/26/18,,,,90783,498,rv,,rv,,10/24/18 19:55,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-pa10-3.html,NytSiena,FALSE,,500,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,DEM,Scott,11210,George B. Scott,41.64
56446,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Pennsylvania,10/23/18,10/26/18,,,,90783,498,rv,,rv,,10/24/18 19:55,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-pa10-3.html,NytSiena,FALSE,,500,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,REP,Perry,11211,Scott Perry,42.49
56393,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/20/18,10/26/18,,,,90653,497,lv,,lv,,10/23/18 18:48,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-il06-3.html,538|NytSiena,FALSE,,308,2018,U.S. House,6,District 6,11/6/18,general,FALSE,FALSE,DEM,Casten,11165,Sean Casten,45.61
56393,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/20/18,10/26/18,,,,90653,497,lv,,lv,,10/23/18 18:48,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-il06-3.html,538|NytSiena,FALSE,,308,2018,U.S. House,6,District 6,11/6/18,general,FALSE,FALSE,REP,Roskam,11166,Peter J. Roskam,44.4
56393,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/20/18,10/26/18,,,,90654,497,rv,,rv,,10/23/18 18:48,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-il06-3.html,NytSiena,FALSE,,308,2018,U.S. House,6,District 6,11/6/18,general,FALSE,FALSE,DEM,Casten,11165,Sean Casten,44.99
56393,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/20/18,10/26/18,,,,90654,497,rv,,rv,,10/23/18 18:48,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-il06-3.html,NytSiena,FALSE,,308,2018,U.S. House,6,District 6,11/6/18,general,FALSE,FALSE,REP,Roskam,11166,Peter J. Roskam,39.95
56524,753,Dixie Strategies,1106,KUTV 2News,Dixie Strategies,81,Dixie Strategies,B/C,IVR/Live Phone,Utah,10/25/18,10/25/18,,,,90928,936,lv,,lv,,10/29/18 19:28,,https://kutv.com/news/local/exclusive-poll-4th-congressional-district-race-between-love-mcadams-widens-by-6-points,538,FALSE,,567,2018,U.S. House,4,District 4,11/6/18,general,FALSE,FALSE,DEM,McAdams,11214,Ben McAdams,49.51
56524,753,Dixie Strategies,1106,KUTV 2News,Dixie Strategies,81,Dixie Strategies,B/C,IVR/Live Phone,Utah,10/25/18,10/25/18,,,,90928,936,lv,,lv,,10/29/18 19:28,,https://kutv.com/news/local/exclusive-poll-4th-congressional-district-race-between-love-mcadams-widens-by-6-points,538,FALSE,,567,2018,U.S. House,4,District 4,11/6/18,general,FALSE,FALSE,REP,Love,11215,Mia B. Love,43.05
56474,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Nebraska,10/24/18,10/25/18,,,,90834,742,lv,,lv,,10/25/18 20:01,,https://twitter.com/ChangePolls/status/1055577115289038848,538,FALSE,,414,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,McClure,11851,Jessica McClure,39
56474,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Nebraska,10/24/18,10/25/18,,,,90834,742,lv,,lv,,10/25/18 20:01,,https://twitter.com/ChangePolls/status/1055577115289038848,538,FALSE,,414,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Fortenberry,11852,Jeff Fortenberry,55
56515,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,Live Phone,Nebraska,10/23/18,10/25/18,,,,90917,350,lv,,lv,,10/29/18 13:54,,http://www.dfmresearch.com/uploads/Nebraska_2nd_DISTRICT_Survey__2018_September_TOPLINE.pdf,538,FALSE,DEM,415,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Eastman,11853,Kara Eastman,45
56515,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,Live Phone,Nebraska,10/23/18,10/25/18,,,,90917,350,lv,,lv,,10/29/18 13:54,,http://www.dfmresearch.com/uploads/Nebraska_2nd_DISTRICT_Survey__2018_September_TOPLINE.pdf,538,FALSE,DEM,415,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Bacon,11854,Don Bacon,52
56581,461,Susquehanna,"11,071,108",WBRE-TV | WYOU-TV,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,IVR,Pennsylvania,10/23/18,10/25/18,,,,91074,271,lv,,lv,,10/30/18 21:01,,https://www.pahomepage.com/news/your-local-election-hq-meuser-wolff-poll/1562992011,538,FALSE,,499,2018,U.S. House,9,District 9,11/6/18,general,FALSE,FALSE,DEM,Wolff,12001,Denny Wolff,36
56581,461,Susquehanna,"11,071,108",WBRE-TV | WYOU-TV,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,IVR,Pennsylvania,10/23/18,10/25/18,,,,91074,271,lv,,lv,,10/30/18 21:01,,https://www.pahomepage.com/news/your-local-election-hq-meuser-wolff-poll/1562992011,538,FALSE,,499,2018,U.S. House,9,District 9,11/6/18,general,FALSE,FALSE,REP,Meuser,12002,Dan Meuser,57
56403,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Jersey,10/21/18,10/25/18,,,,90665,508,lv,,lv,,10/23/18 19:58,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nj03-3.html,538|NytSiena,FALSE,,421,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,DEM,Kim,11177,Andy Kim,43.99
56403,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Jersey,10/21/18,10/25/18,,,,90665,508,lv,,lv,,10/23/18 19:58,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nj03-3.html,538|NytSiena,FALSE,,421,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,REP,MacArthur,11178,Tom MacArthur,44.6
56403,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Jersey,10/21/18,10/25/18,,,,90666,508,rv,,rv,,10/23/18 19:58,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nj03-3.html,NytSiena,FALSE,,421,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,DEM,Kim,11177,Andy Kim,39.39
56403,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Jersey,10/21/18,10/25/18,,,,90666,508,rv,,rv,,10/23/18 19:58,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nj03-3.html,NytSiena,FALSE,,421,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,REP,MacArthur,11178,Tom MacArthur,40.85
56405,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,California,10/21/18,10/25/18,,,,90669,501,lv,,lv,,10/23/18 23:22,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca10-3.html,538|NytSiena,FALSE,,197,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,DEM,Harder,11390,Josh Harder,47.28
56405,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,California,10/21/18,10/25/18,,,,90669,501,lv,,lv,,10/23/18 23:22,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca10-3.html,538|NytSiena,FALSE,,197,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,REP,Denham,11391,Jeff Denham,44.92
56405,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,California,10/21/18,10/25/18,,,,90670,501,rv,,rv,,10/23/18 23:22,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca10-3.html,NytSiena,FALSE,,197,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,DEM,Harder,11390,Josh Harder,48.34
56405,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,California,10/21/18,10/25/18,,,,90670,501,rv,,rv,,10/23/18 23:22,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca10-3.html,NytSiena,FALSE,,197,2018,U.S. House,10,District 10,11/6/18,general,FALSE,FALSE,REP,Denham,11391,Jeff Denham,39.21
56445,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/21/18,10/25/18,,,,90780,501,lv,,lv,,10/24/18 18:46,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-il13-3.html,538|NytSiena,FALSE,,315,2018,U.S. House,13,District 13,11/6/18,general,FALSE,FALSE,DEM,Londrigan,11169,Betsy Dirksen Londrigan,40.97
56445,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/21/18,10/25/18,,,,90780,501,lv,,lv,,10/24/18 18:46,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-il13-3.html,538|NytSiena,FALSE,,315,2018,U.S. House,13,District 13,11/6/18,general,FALSE,FALSE,REP,Davis,11170,Rodney Davis,46.08
